family,style,k,n,accuracy,ci_lo,ci_hi,style_ok,wrong_style,unscorable,style_ok_but_unfaithful,judge_ok,capped,unjudged
r_assignment,nat,0,200,0.55,0.481,0.617,0.72,0.195,0.085,0.17,0.705,0.53,0
r_assignment,nat,1,200,0.715,0.649,0.773,0.96,0.025,0.015,0.245,0.735,0.455,0
r_assignment,nat,2,200,0.74,0.675,0.796,0.97,0.015,0.015,0.23,0.76,0.47,0
r_assignment,nat,3,200,0.67,0.602,0.731,0.99,0.005,0.005,0.32,0.675,0.485,0
r_assignment,nat,4,200,0.725,0.659,0.782,0.99,0.005,0.005,0.265,0.735,0.495,0
r_assignment,alt,0,200,0.135,0.094,0.189,0.205,0.71,0.085,0.07,0.63,0.5,0
r_assignment,alt,1,200,0.555,0.486,0.622,0.78,0.125,0.095,0.225,0.67,0.46,0
r_assignment,alt,2,200,0.665,0.597,0.727,0.865,0.035,0.1,0.2,0.725,0.47,0
r_assignment,alt,3,200,0.665,0.597,0.727,0.85,0.035,0.115,0.185,0.74,0.525,0
r_assignment,alt,4,200,0.655,0.587,0.717,0.91,0.03,0.06,0.255,0.695,0.455,0
rust_question,nat,0,200,0.66,0.592,0.722,0.79,0.13,0.08,0.13,0.83,0.355,0
rust_question,nat,1,200,0.785,0.723,0.836,0.89,0.05,0.06,0.105,0.865,0.455,0
rust_question,nat,2,200,0.825,0.766,0.871,0.905,0.035,0.06,0.08,0.885,0.445,0
rust_question,nat,3,200,0.845,0.788,0.889,0.93,0.02,0.05,0.085,0.91,0.37,0
rust_question,nat,4,200,0.835,0.777,0.88,0.92,0.025,0.055,0.085,0.895,0.415,0
rust_question,alt,0,200,0.115,0.078,0.167,0.16,0.77,0.07,0.045,0.805,0.43,0
rust_question,alt,1,200,0.295,0.236,0.362,0.32,0.595,0.085,0.025,0.875,0.495,0
rust_question,alt,2,200,0.44,0.373,0.509,0.48,0.48,0.04,0.04,0.905,0.57,0
rust_question,alt,3,200,0.585,0.516,0.651,0.66,0.31,0.03,0.075,0.875,0.555,0
rust_question,alt,4,200,0.6,0.531,0.665,0.65,0.31,0.04,0.05,0.915,0.605,0
bash_test,nat,0,200,0.45,0.383,0.519,0.55,0.375,0.075,0.1,0.81,0.39,0
bash_test,nat,1,200,0.87,0.816,0.91,0.94,0.02,0.04,0.07,0.925,0.52,0
bash_test,nat,2,200,0.82,0.761,0.867,0.91,0.03,0.06,0.09,0.89,0.535,0
bash_test,nat,3,200,0.88,0.828,0.918,0.96,0.01,0.03,0.08,0.905,0.55,0
bash_test,nat,4,200,0.87,0.816,0.91,0.96,0.0,0.04,0.09,0.9,0.62,0
bash_test,alt,0,200,0.36,0.297,0.429,0.395,0.535,0.07,0.035,0.845,0.435,0
bash_test,alt,1,200,0.755,0.691,0.809,0.86,0.085,0.055,0.105,0.885,0.54,0
bash_test,alt,2,200,0.83,0.772,0.876,0.865,0.06,0.075,0.035,0.93,0.56,0
bash_test,alt,3,200,0.835,0.777,0.88,0.92,0.035,0.045,0.085,0.9,0.555,0
bash_test,alt,4,200,0.88,0.828,0.918,0.935,0.035,0.03,0.055,0.93,0.615,0
bash_subst,nat,0,200,0.605,0.536,0.67,0.79,0.015,0.195,0.185,0.79,0.28,0
bash_subst,nat,1,200,0.665,0.597,0.727,0.875,0.0,0.125,0.21,0.755,0.395,0
bash_subst,nat,2,200,0.69,0.623,0.75,0.91,0.0,0.09,0.22,0.755,0.465,0
bash_subst,nat,3,200,0.75,0.686,0.805,0.93,0.0,0.07,0.18,0.805,0.5,0
bash_subst,nat,4,200,0.805,0.745,0.854,0.95,0.0,0.05,0.145,0.835,0.49,0
bash_subst,alt,0,200,0.01,0.003,0.036,0.01,0.815,0.175,0.0,0.72,0.345,0
bash_subst,alt,1,200,0.415,0.349,0.484,0.53,0.355,0.115,0.115,0.755,0.385,0
bash_subst,alt,2,200,0.57,0.501,0.637,0.695,0.2,0.105,0.125,0.775,0.505,0
bash_subst,alt,3,200,0.695,0.628,0.755,0.795,0.125,0.08,0.1,0.845,0.48,0
bash_subst,alt,4,200,0.735,0.67,0.791,0.79,0.17,0.04,0.055,0.875,0.49,0
css_shorthand,nat,0,200,0.21,0.159,0.272,0.24,0.42,0.34,0.03,0.945,0.345,0
css_shorthand,nat,1,200,0.39,0.325,0.459,0.44,0.2,0.36,0.05,0.91,0.35,0
css_shorthand,nat,2,200,0.485,0.417,0.554,0.53,0.105,0.365,0.045,0.925,0.305,0
css_shorthand,nat,3,200,0.58,0.511,0.646,0.62,0.06,0.32,0.04,0.925,0.25,0
css_shorthand,nat,4,200,0.61,0.541,0.675,0.66,0.05,0.29,0.05,0.92,0.3,0
css_shorthand,alt,0,200,0.37,0.306,0.439,0.39,0.325,0.285,0.02,0.93,0.37,0
css_shorthand,alt,1,200,0.285,0.227,0.351,0.305,0.22,0.475,0.02,0.93,0.365,0
css_shorthand,alt,2,200,0.345,0.283,0.413,0.37,0.125,0.505,0.025,0.905,0.295,0
css_shorthand,alt,3,200,0.315,0.255,0.382,0.34,0.19,0.47,0.025,0.88,0.285,0
css_shorthand,alt,4,200,0.285,0.227,0.351,0.32,0.12,0.56,0.035,0.895,0.215,0
php_array,nat,0,200,0.44,0.373,0.509,0.585,0.095,0.32,0.145,0.725,0.575,0
php_array,nat,1,200,0.57,0.501,0.637,0.645,0.04,0.315,0.075,0.825,0.64,0
php_array,nat,2,200,0.665,0.597,0.727,0.725,0.015,0.26,0.06,0.905,0.555,0
php_array,nat,3,200,0.705,0.638,0.764,0.765,0.02,0.215,0.06,0.89,0.545,0
php_array,nat,4,200,0.7,0.633,0.759,0.755,0.01,0.235,0.055,0.89,0.605,0
php_array,alt,0,200,0.065,0.038,0.108,0.09,0.625,0.285,0.025,0.695,0.53,0
php_array,alt,1,200,0.495,0.426,0.564,0.605,0.205,0.19,0.11,0.775,0.665,0
php_array,alt,2,200,0.76,0.696,0.814,0.88,0.08,0.04,0.12,0.86,0.615,0
php_array,alt,3,200,0.82,0.761,0.867,0.875,0.06,0.065,0.055,0.925,0.62,0
php_array,alt,4,200,0.805,0.745,0.854,0.885,0.065,0.05,0.08,0.89,0.59,0
